Metadata_Plate,Metadata_Well,Metadata_broad_sample,Metadata_moa
25967,h07,BRD-K28863208-001-01-2,Cholinergic receptor agonist
25967,h08,BRD-K28907958-001-01-9,retinoid receptor agonist
25967,h09,BRD-K28936863-051-04-1,histamine receptor agonist|leukotriene receptor antagonist|phosphodiesterase inhibitor
25967,h10,BRD-K29113274-001-03-6,Sterol demethylase inhibitor
25967,h12,BRD-K29178788-001-02-0,Furoquinoline alkaloid
25967,h13,BRD-K29359156-001-04-6,H+/K+-ATPase inhibitor
25967,h16,BRD-K29555132-001-02-2,Cannabinoid receptor agonist
25967,h17,BRD-K29582677-001-02-7,Calcium channel blocker
25967,h18,BRD-K29668683-300-01-4,sigma receptor antagonist
25967,h21,BRD-K29673530-001-03-9,tyrosine kinase inhibitor
25967,h22,BRD-K29950728-048-02-6,estrogen receptor antagonist
25967,h23,BRD-K30197592-001-01-5,Serotonin receptor agonist
25967,i01,BRD-K30240666-051-05-0,histamine receptor antagonist
25967,i02,BRD-K30421593-050-02-3,adrenergic receptor antagonist
25967,i03,BRD-K30480208-001-04-5,Electrolyte reabsorption inhibitor
25967,i08,BRD-K30685142-001-04-8,thyroid hormone stimulant
25967,i09,BRD-K30867024-001-01-1,serotonin receptor antagonist
25967,i11,BRD-K30990140-003-01-6,Cyclooxygenase inhibitor
25967,i12,BRD-K31054881-300-01-3,Adrenergic receptor antagonist
25967,i13,BRD-K31238592-001-01-6,CCK receptor antagonist|gastrin inhibitor
25967,i16,BRD-K31342827-001-05-4,PKC inhibitor
25967,i18,BRD-K31491153-001-01-2,serotonin receptor agonist
25967,i19,BRD-K31542390-001-01-5,dehydrogenase inhibitor|inositol monophosphatase inhibitor
25967,i20,BRD-K31611373-001-02-7,Prostanoid receptor agonist
25967,i23,BRD-K31627533-001-03-8,glucocorticoid receptor agonist
25967,i24,BRD-K31633810-003-01-0,Acetylcholine receptor antagonist
25967,j03,BRD-K31699485-001-01-9,glutamate receptor modulator
25967,j04,BRD-K31792052-004-01-9,interleukin receptor antagonist
25967,j09,BRD-K31843556-001-01-7,PPAR receptor anatagonist|PPAR receptor antagonist
25967,j10,BRD-K31912990-003-01-0,neuropeptide receptor antagonist
25967,j12,BRD-K31987754-001-01-2,Cannabinoid receptor agonist
25967,j15,BRD-K32164935-001-06-8,ATP channel blocker
25967,j16,BRD-K32247306-001-04-7,GABA receptor antagonist
25967,j19,BRD-K32292990-001-01-0,EGFR inhibitor
25967,j20,BRD-K32412559-001-01-7,Adrenergic receptor antagonist
25967,j23,BRD-K32501161-001-01-7,dopamine uptake inhibitor
25967,j24,BRD-K32526544-001-01-2,Potassium channel activator
25967,k02,BRD-K32584078-001-02-3,AKT inhibitor|HCV NS5B RdRp inhibitor
25967,k04,BRD-K32645441-001-01-4,serotonin receptor agonist
25967,k05,BRD-K32696739-001-02-6,Monoamine oxidase inhibitor
25967,k06,BRD-K32744045-001-04-9,aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
25967,k09,BRD-K32755366-003-03-4,Norepinephrine transporter inhibitor
25967,k10,BRD-K32821942-001-04-9,dehydrogenase inhibitor
25967,k11,BRD-K32828673-001-01-5,tubulin polymerization inhibitor
25967,k12,BRD-K32830106-003-11-3,adrenergic receptor agonist
25967,k14,BRD-K33204703-001-04-6,PDGFR receptor inhibitor
25967,k17,BRD-K33211335-337-03-7,glutamate receptor antagonist|sigma receptor agonist
25967,k19,BRD-K33308633-001-01-6,calcineurin inhibitor
25967,k20,BRD-K33396764-001-02-0,Omega 3 fatty acid stimulant
25967,k22,BRD-K33453211-003-03-2,Histamine receptor antagonist
25967,l01,BRD-K33459542-001-02-5,sigma receptor agonist
25967,l02,BRD-K33583600-001-03-9,guanylate cyclase activator
25967,l03,BRD-K33710385-001-05-4,mycolic synthesis inhibitor
25967,l04,BRD-K33818169-003-01-2,LXR agonist|ABC transporter expression enhancer
25967,l05,BRD-K33864865-001-01-7,CCK receptor antagonist
25967,l06,BRD-K33882852-003-01-0,benzodiazepine receptor agonist
25967,l10,BRD-K34014345-001-02-6,Anti-inflammatory
25967,l11,BRD-K34034388-300-01-0,dopamine uptake inhibitor
25967,l12,BRD-K34092021-001-02-3,TRPV agonist|cannabinoid receptor agonist
25967,l13,BRD-K34154330-003-04-9,GABA receptor modulator
25967,l17,BRD-K34170797-001-01-1,FXR agonist
25967,l20,BRD-K34415467-003-04-9,histamine receptor antagonist
25967,l21,BRD-K34568562-001-02-7,interferon inducer
25967,l22,BRD-K34608650-001-01-6,Cannabinoid receptor agonist
25967,m02,BRD-K34685430-001-01-1,dopamine receptor antagonist|serotonin receptor antagonist
25967,m03,BRD-K34995470-001-02-3,receptor tyrosine protein kinase inhibitor|vascular endothelial growth factor receptor 2 (VEGFR2) inhibitor|VEGFR inhibitor
25967,m06,BRD-K35240538-001-03-1,glucocorticoid receptor agonist
25967,m07,BRD-K35430135-003-01-5,Adrenergic receptor antagonist
25967,m08,BRD-K35458079-001-04-2,Nootropic agent
25967,m11,BRD-K35498378-001-03-8,Aldose reductase inhibitor
25967,m15,BRD-K35629949-001-01-2,CCK receptor antagonist
25967,m16,BRD-K35708212-331-03-1,ATPase inhibitor
25967,m17,BRD-K35941380-001-01-7,Serotonin receptor antagonist
25967,m18,BRD-K35960502-001-04-4,DNA replication inhibitor|STAT inhibitor
25967,m20,BRD-K36007650-300-02-3,protein synthesis inhibitor
25967,m21,BRD-K36009368-001-01-8,Opioid receptor agonist
25967,m22,BRD-K36021395-300-01-6,adenosine kinase inhibitor
25967,m23,BRD-K36055864-001-04-4,protein synthesis inhibitor
25967,m24,BRD-K36116267-001-05-4,psychoactive drug
25967,n01,BRD-K36198571-001-01-2,metalloproteinase inhibitor
25967,n02,BRD-K36258877-001-01-5,caspase inhibitor
25967,n05,BRD-K36638830-001-02-2,acetylcholine receptor agonist
25967,n06,BRD-K36756879-003-04-6,calcium channel blocker
25967,n11,BRD-K36862742-001-04-1,sodium/potassium/chloride transporter inhibitor
25967,n12,BRD-K36864847-303-01-7,Adrenergic receptor antagonist
25967,n15,BRD-K36927236-001-06-0,Sulfonylurea
25967,n16,BRD-K36965586-001-01-7,serotonin receptor agonist
25967,n18,BRD-K37249724-001-04-2,histamine receptor antagonist
25967,n19,BRD-K37270826-001-03-7,glucocorticoid receptor antagonist|progesterone receptor antagonist
25967,n21,BRD-K37289225-001-07-5,Dopamine receptor antagonist
25967,n22,BRD-K37392901-003-01-7,ubiquitin hydrolase inhibitor|ubiquitin isopeptidase inhibitor
25967,n23,BRD-K37447567-001-01-8,Opioid receptor antagonist
25967,n24,BRD-K37561857-001-04-9,phosphodiesterase inhibitor
25967,o02,BRD-K37618799-001-01-4,adenosine receptor antagonist
25967,o03,BRD-K37682401-001-05-1,bacterial DNA gyrase inhibitor
25967,o04,BRD-K37688416-003-04-0,psychoactive drug
25967,o05,BRD-K37691127-001-02-2,tyrosinase inhibitor
25967,o07,BRD-K37792168-001-01-0,Phosphodiesterase inhibitor
25967,o08,BRD-K37798499-001-02-5,topoisomerase inhibitor
25967,o09,BRD-K37848908-001-03-1,penicillin binding protein inhibitor
25967,o10,BRD-K37865504-001-01-7,FAAH inhibitor|FAAH reuptake inhibitor
25967,o14,BRD-K37991163-050-05-1,selective serotonin reuptake inhibitor (SSRI)
25967,o15,BRD-K38003476-001-03-4,steroid
25967,o16,BRD-K38055836-001-03-9,respiratory stimulant
25967,o17,BRD-K38197229-001-06-7,solute carrier family member inhibitor
25967,o18,BRD-K38251852-001-02-5,ABC transporter expression enhancer|high conductance calcium activated potassium blocker|LXR agonist|potassium channel blocker
25967,o19,BRD-K38305202-001-01-8,dopamine receptor antagonist
25967,o20,BRD-K38323065-001-05-8,cyclooxygenase inhibitor
25967,o21,BRD-K38347298-001-02-3,adenosine receptor antagonist
25967,o22,BRD-K38436528-003-04-8,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
25967,o23,BRD-K38449220-001-03-8,cytochrome P450 inhibitor
25967,o24,BRD-K38477985-001-01-8,protein tyrosine kinase inhibitor|tyrosine kinase inhibitor
25967,p01,BRD-K38684403-001-02-1,bacterial 50S ribosomal subunit inhibitor
25967,p03,BRD-K38775274-001-02-3,glucocorticoid receptor agonist
25967,p04,BRD-K38903228-001-02-8,flavanone glycoside
25967,p05,BRD-K39120595-304-02-1,autotaxin inhibitor
25967,p07,BRD-K39187410-001-01-7,antiamyloidogenic agent
25967,p08,BRD-K39188321-001-03-9,glucocorticoid receptor agonist
25967,p09,BRD-K39339537-001-03-8,cyclooxygenase inhibitor
25967,p10,BRD-K39356024-001-02-4,acetylcholine release enhancer|dopamine release enhancer|GABA receptor negative allosteric modulator|glutamate receptor modulator|progesterone receptor agonist|steroid hormone inhibitor of CYP17A1 and SULT2B1
25967,p13,BRD-K39484304-001-02-5,RNA polymerase inhibitor
25967,p14,BRD-K39670393-303-01-3,histamine receptor agonist
25967,p15,BRD-K39733634-001-01-8,prostanoid receptor antagonist|angiotensin receptor antagonist
25967,p16,BRD-K39746403-084-02-3,NFkB pathway inhibitor|50S ribosomal subunit inhibitor|motilin receptor agonist|RPLV inhibitor
25967,p17,BRD-K39915878-036-04-6,dopamine receptor antagonist|serotonin receptor antagonist
25967,p18,BRD-K39965020-001-02-6,PPAR receptor agonist
25967,p19,BRD-K39987650-001-04-3,laxative
25967,p20,BRD-K40255344-001-05-1,protein tyrosine kinase inhibitor|tyrosine kinase inhibitor
25967,p21,BRD-K40530731-001-02-5,acetylcholine receptor inhibitor
25967,p22,BRD-K40578143-001-01-8,adenosine receptor agonist
25967,p23,BRD-K40656405-001-01-5,PPAR receptor agonist
25967,p24,BRD-K40742111-001-02-6,lipoxygenase inhibitor
25989,a01,BRD-K90382497-001-01-6,PLK inhibitor
25989,a02,BRD-K92723993-066-02-9,PDGFR tyrosine kinase receptor inhibitor|Bcr-Abl kinase inhibitor|KIT inhibitor|Abl kinase inhibitor|apoptosis stimulant|breast cancer resistance protein inhibitor|colony stimulating factor receptor inhibitor
25989,a03,BRD-K07762753-001-03-6,CDK inhibitor|tyrosine kinase inhibitor
25989,a04,BRD-K09991945-001-02-0,glycogen synthase kinase inhibitor|PKC inhibitor|superoxide dismutase expression inhibitor
25989,a05,BRD-K37312348-001-05-1,CDK inhibitor|glycogen synthase kinase inhibitor
25989,a06,BRD-K46678324-001-03-7,rho associated kinase inhibitor
25989,a07,BRD-K67860401-001-02-3,glycogen synthase kinase inhibitor
25989,a08,BRD-K52620403-001-01-8,calcium/calmodulin dependent protein kinase inhibitor|calmodulin inhibitor
25989,a09,BRD-K68336408-001-03-4,EGFR inhibitor
25989,a10,BRD-K72703948-001-01-0,Aurora kinase inhibitor
25989,a11,BRD-K93201660-001-05-7,myosin light chain kinase inhibitor
25989,a15,BRD-A47633927-001-01-8,ICAM1 antagonist
25989,a16,BRD-A68039575-001-02-5,Aromatase inhibitor
25989,a17,BRD-A75455249-001-02-0,calcium channel modulator|mTOR inhibitor|sodium channel blocker
25989,a18,BRD-K01555864-001-02-8,antineoplastic
25989,a19,BRD-K09497549-001-03-6,calcium channel modulator|mTOR inhibitor|sodium channel blocker
25989,a20,BRD-K14536225-001-02-7,Glucosidase inhibitor
25989,a21,BRD-K15086322-103-01-0,histamine receptor antagonist|histamine receptor silent antagonist
25989,a23,BRD-K23623876-001-01-6,ultrasound contrast agent
25989,a24,BRD-K36377456-001-02-0,angiogenesis inhibitor
25989,b01,BRD-K36395411-003-01-4,serotonin receptor antagonist|serotonin receptor partial agonist
25989,b03,BRD-K41160163-001-01-9,Glutamate receptor antagonist
25989,b04,BRD-K42095107-001-02-3,estrogen receptor agonist
25989,b05,BRD-K43797669-001-02-3,tyrosine kinase inhibitor
25989,b06,BRD-K45988865-001-01-0,organosilicon compound used as an internal standard in NMR spectroscopy
25989,b07,BRD-K49061529-001-01-0,GABA benzodiazepine site receptor inverse agonist
25989,b09,BRD-K59331372-001-01-2,TRPV antagonist
25989,b11,BRD-K60690191-003-02-1,glutamate receptor antagonist
25989,b12,BRD-K61177364-003-01-1,CRF receptor antagonist
25989,b17,BRD-K61250553-001-02-9,opioid receptor agonist
25989,b18,BRD-K61269089-001-01-4,Protein kinase inhibitor
25989,b19,BRD-K61271364-001-02-4,GABA receptor antagonist
25989,b20,BRD-K61323504-001-02-4,CC chemokine receptor antagonist
25989,b22,BRD-K61496577-001-03-8,glucocorticoid receptor agonist
25989,b23,BRD-K61590534-001-01-4,EGFR inhibitor
25989,c01,BRD-K61737877-001-01-6,VEGFR inhibitor
25989,c03,BRD-K61951118-001-01-2,GABA benzodiazepine site receptor inverse agonist
25989,c04,BRD-K62008436-001-03-1,tubulin polymerization inhibitor
25989,c05,BRD-K62056274-001-01-9,Serotonin receptor agonist
25989,c07,BRD-K62206109-303-01-1,histamine receptor antagonist
25989,c08,BRD-K62221994-001-01-8,gonadotropin releasing factor hormone receptor antagonist
25989,c10,BRD-K62289640-003-01-9,Cannabinoid receptor agonist
25989,c13,BRD-K62310379-001-03-0,glucocorticoid receptor agonist
25989,c17,BRD-K62353524-001-01-8,estrogen receptor agonist
25989,c18,BRD-K62363391-001-04-1,bacterial antifolate
25989,c23,BRD-K62607865-001-03-0,bacterial cell wall synthesis inhibitor
25989,c24,BRD-K62609077-001-02-2,adrenergic receptor antagonist|GABA receptor antagonist|serotonin receptor antagonist
25989,d01,BRD-K62810658-001-05-6,MEK inhibitor
25989,d02,BRD-K62929068-001-01-7,Purinergic receptor activator
25989,d04,BRD-K62996583-001-03-8,calcium channel blocker
25989,d05,BRD-K63089472-001-02-7,Inhibitor of methyl esterification of farnesylated proteins
25989,d06,BRD-K63150726-001-01-3,cannabinoid receptor inverse agonist
25989,d07,BRD-K63151507-001-01-6,Lymphocyte inhibitor
25989,d08,BRD-K63165456-001-03-3,Adrenergic receptor agonist
25989,d09,BRD-K63430059-001-03-2,DNA synthesis inhibitor
25989,d10,BRD-K63504947-001-05-5,VEGFR inhibitor
25989,d13,BRD-K63516691-001-01-6,Phosphodiesterase inhibitor
25989,d14,BRD-K63533170-001-01-1,cannabinoid receptor antagonist|cannabinoid receptor inverse agonist
25989,d17,BRD-K63606607-001-01-8,ATPase inhibitor|chloride channel activator
25989,d18,BRD-K63630713-001-04-3,sodium/potassium/chloride transporter inhibitor
25989,d19,BRD-K63750851-001-03-3,dehydrogenase inhibitor|inositol monophosphatase inhibitor
25989,d21,BRD-K63784565-001-02-1,Topoisomerase inhibitor
25989,d22,BRD-K63792901-075-01-3,acetylcholine receptor agonist
25989,d23,BRD-K63828191-003-07-3,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
25989,e03,BRD-K63874012-103-01-5,histamine receptor antagonist|histamine receptor inverse agonist
25989,e04,BRD-K63913457-001-02-7,vasodilator
25989,e06,BRD-K63945320-001-02-4,Phospholipase inhibitor
25989,e07,BRD-K63979671-001-03-6,Compound used in hepatobiliary scans of the liver
25989,e08,BRD-K64044582-001-02-8,ACAT inhibitor
25989,e11,BRD-K64157027-003-01-9,Adrenergic receptor agonist
25989,e14,BRD-K64245000-001-01-7,FXR agonist
25989,e16,BRD-K64341947-003-01-6,guanylate cyclase activator
25989,e20,BRD-K64402243-001-01-1,Caspase inhibitor
25989,e22,BRD-K64670467-001-01-2,glutamate receptor antagonist
25989,f03,BRD-K64755930-003-01-6,phosphodiesterase inhibitor
25989,f04,BRD-K64862097-001-03-9,glucocorticoid receptor agonist
25989,f06,BRD-K64994968-001-03-6,Progesterone receptor agonist
25989,f07,BRD-K65146499-001-04-8,Cyclooxygenase inhibitor
25989,f11,BRD-K65285700-001-01-5,cannabinoid receptor agonist
25989,f12,BRD-K65417056-003-03-6,Local anesthetic
25989,f13,BRD-K65503129-001-01-4,HSP inhibitor|HSP antagonist
25989,f15,BRD-K65639003-001-02-5,phosphodiesterase inhibitor
25989,f16,BRD-K65667145-001-04-1,cell division inducer
25989,f19,BRD-K65786282-001-02-6,GABA receptor modulator
25989,f20,BRD-K65814004-001-02-3,nitric oxide synthase inhibitor|aldehyde dehydrogenase inhibitor|cytochrome P450 inhibitor|NADPH oxidase inhibitor|xanthine oxidase inhibitor
25989,f23,BRD-K66093087-001-01-5,Benzodiazepine receptor agonist
25989,f24,BRD-K66206289-003-03-1,Acetylcholine receptor antagonist
25989,g02,BRD-K66353228-001-05-4,myorelaxant
25989,g05,BRD-K66404838-003-03-8,opioid receptor agonist|opioid receptor antagonist
25989,g08,BRD-K66707493-001-02-6,Coloring agent
25989,g09,BRD-K66715657-001-01-3,dopamine receptor antagonist
25989,g10,BRD-K66782112-001-01-2,Histamine receptor antagonist
25989,g11,BRD-K66874953-001-02-7,TP53 inhibitor
25989,g12,BRD-K66898851-001-03-7,apoptosis stimulant
25989,g13,BRD-K66944906-001-02-6,Carbonic anhydrase inhibitor
25989,g14,BRD-K67013324-001-01-5,melatonin receptor antagonist
25989,g16,BRD-K67017579-001-13-3,Phosphodiesterase inhibitor
25989,g17,BRD-K67043667-001-04-1,DNA synthesis inhibitor
25989,g18,BRD-K67080878-001-05-5,phosphodiesterase inhibitor
25989,g21,BRD-K67102207-236-01-0,HDAC inhibitor
25989,g23,BRD-K67261995-001-03-4,Contrast agent
25989,g24,BRD-K67277431-002-03-0,thromboxane receptor antagonist|thromboxane synthase inhibitor
25989,h01,BRD-K67298865-001-02-5,TGF beta receptor inhibitor
25989,h02,BRD-K67352070-364-01-5,Acetylcholine receptor agonist
25989,h05,BRD-K67439147-001-01-7,glutamate receptor antagonist
25989,h06,BRD-K67445247-001-01-3,Urease inhibitor
25989,h08,BRD-K67537649-001-01-1,insulin growth factor receptor inhibitor
25989,h12,BRD-K67680372-003-01-8,GAT inhibitor
25989,h13,BRD-K67783091-001-05-5,Dopamine receptor antagonist
25989,h14,BRD-K67831364-003-01-7,vascular endothelial growth factor receptor 2 (VEGFR2) inhibitor|VEGFR inhibitor
25989,h17,BRD-K68095457-001-04-4,Cannabinoid receptor agonist
25989,h18,BRD-K68103045-001-01-1,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
25989,h21,BRD-K68143200-001-04-2,CDC inhibitor
25989,h24,BRD-K68190965-001-01-4,Serotonin receptor agonist
25989,i01,BRD-K68246049-001-01-4,Retinoid receptor agonist
25989,i02,BRD-K68264559-001-07-6,Adrenergic receptor agonist
25989,i03,BRD-K68332390-001-03-3,aldose reductase inhibitor|reductase inhibitor
25989,i04,BRD-K68341547-003-01-6,calmodulin antagonist
25989,i07,BRD-K68392338-003-01-2,Benzodiazepine receptor antagonist
25989,i08,BRD-K68402494-001-04-7,myosin light chain kinase inhibitor
25989,i10,BRD-K68507560-003-04-8,acetylcholine receptor antagonist
25989,i12,BRD-K68552125-001-03-8,PKC activator|CD antagonist
25989,i13,BRD-K68553471-003-04-0,antihypertensive agent
25989,i14,BRD-K68558722-001-02-4,Cyclooxygenase inhibitor
25989,i15,BRD-K68620903-001-03-1,progesterone receptor agonist
25989,i17,BRD-K68873215-001-01-3,phosphodiesterase inhibitor
25989,i18,BRD-K69023402-001-02-5,ATPase inhibitor|calcium channel blocker|PKC activator
25989,i19,BRD-K69032158-001-02-2,Dipeptidyl peptidase inhibitor
25989,i20,BRD-K69195780-001-01-5,Serotonin receptor agonist
25989,i23,BRD-K69556541-001-02-6,Calcium channel blocker
25989,j01,BRD-K69763916-001-01-7,Glutamate receptor antagonist
25989,j02,BRD-K69837166-003-01-2,Nociceptin/orphanin FQ (NOP) receptor antagonist
25989,j03,BRD-K70241288-001-01-1,Growth hormone releasing peptide ligand agonist
25989,j04,BRD-K70246307-001-02-5,vitamin B2
25989,j07,BRD-K70281171-001-01-7,Dopamine receptor antagonist
25989,j08,BRD-K70330367-001-02-4,Glutamate receptor antagonist
25989,j10,BRD-K70487031-001-01-0,dopamine receptor antagonist
25989,j12,BRD-K70778732-003-04-4,adrenergic receptor antagonist|serotonin receptor antagonist|serotonin reuptake inhibitor
25989,j13,BRD-K70792160-003-01-2,AKT inhibitor
25989,j15,BRD-K70881766-001-02-3,Acetylcholinesterase inhibitor
25989,j16,BRD-K70914287-300-01-0,EGFR inhibitor|tyrosine kinase inhibitor
25989,j17,BRD-K70976396-236-04-7,Bacterial cell wall synthesis inhibitor
25989,j18,BRD-K71003802-001-02-9,Plant alkaloid
25989,j19,BRD-K13356952-001-11-1,carbonic anhydrase inhibitor
25989,k03,BRD-K71266197-236-01-9,NTPDase inhibitor
25989,k04,BRD-K71430621-303-01-5,histamine receptor antagonist|histamine receptor inverse agonist
25989,k06,BRD-K71499074-001-03-8,Carbonic anhydrase inhibitor
25989,k09,BRD-K71534238-001-03-5,Free fatty acid receptor agonist
25989,k11,BRD-K71726959-001-05-9,CDK inhibitor
25989,k12,BRD-K71731651-001-01-9,Acetylcholine receptor agonist
25989,k13,BRD-K71799778-001-02-2,CDK inhibitor
25989,k14,BRD-K71799949-001-04-2,Carboxamide antiepileptic
25989,k17,BRD-K71860425-001-01-1,CDK inhibitor
25989,k18,BRD-K72024482-001-01-3,adenosine receptor antagonist
25989,k19,BRD-K72034655-001-02-1,apoptosis inducer|antileukemic
25989,k22,BRD-K72222507-003-02-8,ACE inhibitor
25989,l04,BRD-K72676686-103-01-8,selective serotonin reuptake inhibitor (SSRI)|serotonin reuptake inhibitor|serotonin uptake inhibitor
25989,l05,BRD-K72726508-001-01-3,CDK inhibitor
25989,l06,BRD-K72783841-001-01-0,CDK inhibitor|epidermal growth factor receptor (EGFR) inhibitor|tyrosine kinase inhibitor|EGFR inhibitor
25989,l09,BRD-K72895815-001-01-4,leukocyte elastase inhibitor
